world,side,amount,price,value,fee_uncapped,fee_actual,eff_rate_pct,dec
Victoris,buyers,75,33107,2483025,49660.5,49660.5,2.0,1
Victoris,buyers,300,33069,9920700,198414.0,198414.0,2.0,4
Victoris,buyers,25,33002,825050,16501.0,16501.0,2.0,0
Victoris,buyers,25,33000,825000,16500.0,16500.0,2.0,0
Victoris,buyers,150,32710,4906500,98130.0,98130.0,2.0,3
Victoris,buyers,25,32701,817525,16350.5,16350.5,2.0,0
Victoris,buyers,25,32262,806550,16131.0,16131.0,2.0,0
Victoris,buyers,25,32260,806500,16130.0,16130.0,2.0,0
Victoris,buyers,25,32055,801375,16027.5,16027.5,2.0,0
Victoris,buyers,200,32050,6410000,128200.0,128200.0,2.0,3
Victoris,buyers,25,32010,800250,16005.0,16005.0,2.0,0
Victoris,buyers,625,32005,20003125,400062.5,400062.5,2.0,5
Victoris,buyers,125,32003,4000375,80007.5,80007.5,2.0,3
Victoris,buyers,125,31550,3943750,78875.0,78875.0,2.0,3
Victoris,buyers,25,31051,776275,15525.5,15525.5,2.0,0
Victoris,buyers,100,31050,3105000,62100.0,62100.0,2.0,2
Victoris,buyers,25,30202,755050,15101.0,15101.0,2.0,0
Victoris,buyers,25,25000,625000,12500.0,12500.0,2.0,0
Vunira,sellers,15050,39394,592879700,11857594.0,1000000.0,0.16866828127190053,8
Vunira,sellers,575,39395,22652125,453042.5,453042.5,2.0,5
Vunira,sellers,24850,39396,978990600,19579812.0,1000000.0,0.1021460267340667,8
Vunira,sellers,75,39551,2966325,59326.5,59326.5,2.0,1
Vunira,sellers,100,39553,3955300,79106.0,79106.0,2.0,2
Vunira,sellers,300,39599,11879700,237594.0,237594.0,2.0,4
Vunira,sellers,40000,39869,1594760000,31895200.0,1000000.0,0.06270536005417743,8
Vunira,sellers,8025,39877,320012925,6400258.5,1000000.0,0.3124873784394802,7
Vunira,sellers,250,39880,9970000,199400.0,199400.0,2.0,4
Vunira,sellers,1050,39881,41875050,837501.0,837501.0,2.0,6
Vunira,sellers,125,39888,4986000,99720.0,99720.0,2.0,3
Vunira,sellers,125,39898,4987250,99745.0,99745.0,2.0,3
Vunira,sellers,9825,39900,392017500,7840350.0,1000000.0,0.2550906528407533,7
Vunira,buyers,32200,38206,1230233200,24604664.0,1000000.0,0.08128540182462968,8
Vunira,buyers,10125,38205,386825625,7736512.5,1000000.0,0.2585144146021867,7
Vunira,buyers,50800,38203,1940712400,38814248.0,1000000.0,0.05152747001564992,8
Vunira,buyers,50,38202,1910100,38202.0,38202.0,2.0,0
Vunira,buyers,250,38089,9522250,190445.0,190445.0,2.0,4
Vunira,buyers,250,38089,9522250,190445.0,190445.0,2.0,4
Vunira,buyers,51350,38088,1955818800,39116376.0,1000000.0,0.05112948091101282,8
Vunira,buyers,25,38085,952125,19042.5,19042.5,2.0,0
Vunira,buyers,250,38070,9517500,190350.0,190350.0,2.0,4
Vunira,buyers,25,38065,951625,19032.5,19032.5,2.0,0
Vunira,buyers,25,38060,951500,19030.0,19030.0,2.0,0
Vunira,buyers,25,38011,950275,19005.5,19005.5,2.0,0
Vunira,buyers,25,37813,945325,18906.5,18906.5,2.0,0
Vunira,buyers,25,37803,945075,18901.5,18901.5,2.0,0
Vunira,buyers,75,37801,2835075,56701.5,56701.5,2.0,1
Vunira,buyers,75,37777,2833275,56665.5,56665.5,2.0,1
Vunira,buyers,25,37701,942525,18850.5,18850.5,2.0,0
Vunira,buyers,1300,37513,48766900,975338.0,975338.0,2.0,6
Vunira,buyers,4925,37510,184736750,3694735.0,1000000.0,0.5413108111948488,7
Vunira,buyers,75,37034,2777550,55551.0,55551.0,2.0,1
Vunira,buyers,100,37009,3700900,74018.0,74018.0,2.0,2
Vunira,buyers,6075,36822,223693650,4473873.0,1000000.0,0.44703995844316546,7
Vunira,buyers,100,36813,3681300,73626.0,73626.0,2.0,2
Vunira,buyers,250,36812,9203000,184060.0,184060.0,2.0,4
Vunira,buyers,25,36811,920275,18405.5,18405.5,2.0,0
Vunira,buyers,4150,36805,152740750,3054815.0,1000000.0,0.6547041310193907,7
Vunira,buyers,1850,36802,68083700,1361674.0,1000000.0,1.4687803394938876,6
Vunira,buyers,75,36747,2756025,55120.5,55120.5,2.0,1
Vunira,buyers,100,36733,3673300,73466.0,73466.0,2.0,2
Vunira,buyers,4825,36252,174915900,3498318.0,1000000.0,0.57170331570772,7
Vunira,buyers,1775,36248,64340200,1286804.0,1000000.0,1.5542382522901699,6
Vunira,buyers,50,36000,1800000,36000.0,36000.0,2.0,0
Vunira,buyers,1000,360,360000,7200.0,7200.0,2.0,6
Vunira,buyers,39300,42,1650600,33012.0,33012.0,2.0,8
Vunira,buyers,250,1,250,5.0,20.0,8.0,4
Wintera,sellers,9600,39649,380630400,7612608.0,1000000.0,0.26272205267892423,7
Wintera,sellers,1425,39688,56555400,1131108.0,1000000.0,1.7681777513729902,6
Wintera,sellers,525,39690,20837250,416745.0,416745.0,2.0,5
Wintera,sellers,18475,39698,733420550,14668411.0,1000000.0,0.13634742031703367,8
Wintera,sellers,3225,39711,128067975,2561359.5,1000000.0,0.7808353337358539,6
Wintera,sellers,50,39715,1985750,39715.0,39715.0,2.0,0
Wintera,sellers,50,39716,1985800,39716.0,39716.0,2.0,0
Wintera,sellers,100,39896,3989600,79792.0,79792.0,2.0,2
Wintera,sellers,50,39936,1996800,39936.0,39936.0,2.0,0
Wintera,sellers,2000,39950,79900000,1598000.0,1000000.0,1.2515644555694618,6
Wintera,buyers,50,38387,1919350,38387.0,38387.0,2.0,0
Wintera,buyers,50,38380,1919000,38380.0,38380.0,2.0,0
Wintera,buyers,25,38377,959425,19188.5,19188.5,2.0,0
Wintera,buyers,50,38372,1918600,38372.0,38372.0,2.0,0
Wintera,buyers,4450,38362,170710900,3414218.0,1000000.0,0.5857856762514871,7
Wintera,buyers,64000,38360,2455040000,49100800.0,1000000.0,0.040732533889468195,8
Wintera,buyers,64000,38358,2454912000,49098240.0,1000000.0,0.04073465769852443,8
Wintera,buyers,100,38356,3835600,76712.0,76712.0,2.0,2
Wintera,buyers,725,38111,27630475,552609.5,552609.5,2.0,5
Wintera,buyers,225,37991,8547975,170959.5,170959.5,2.0,4
Wintera,buyers,25,37981,949525,18990.5,18990.5,2.0,0
Wintera,buyers,75,37954,2846550,56931.0,56931.0,2.0,1
Wintera,buyers,100,37915,3791500,75830.0,75830.0,2.0,2
Wintera,buyers,725,37855,27444875,548897.5,548897.5,2.0,5
Wintera,buyers,25,37158,928950,18579.0,18579.0,2.0,0
Wintera,buyers,25,37141,928525,18570.5,18570.5,2.0,0
Wintera,buyers,400,37122,14848800,296976.0,296976.0,2.0,5
Wintera,buyers,75,37023,2776725,55534.5,55534.5,2.0,1
Wintera,buyers,225,37011,8327475,166549.5,166549.5,2.0,4
Wintera,buyers,50,36965,1848250,36965.0,36965.0,2.0,0
Wintera,buyers,25,36914,922850,18457.0,18457.0,2.0,0
Wintera,buyers,50,36881,1844050,36881.0,36881.0,2.0,0
Wintera,buyers,225,36856,8292600,165852.0,165852.0,2.0,4
Wintera,buyers,25,36836,920900,18418.0,18418.0,2.0,0
Wintera,buyers,25,36836,920900,18418.0,18418.0,2.0,0
Wintera,buyers,50,36595,1829750,36595.0,36595.0,2.0,0
Wintera,buyers,25,36507,912675,18253.5,18253.5,2.0,0
Wintera,buyers,38975,36506,1422821350,28456427.0,1000000.0,0.0702828925079034,8
Wintera,buyers,1775,36308,64446700,1288934.0,1000000.0,1.5516698294870024,6
Wintera,buyers,39325,36302,1427576150,28551523.0,1000000.0,0.07004880265056264,8
Wintera,buyers,50,1000,50000,1000.0,1000.0,2.0,0
Wintera,buyers,25,1000,25000,500.0,500.0,2.0,0
Wintera,buyers,300,400,120000,2400.0,2400.0,2.0,4
Wintera,buyers,64000,38,2432000,48640.0,48640.0,2.0,8
Wintera,buyers,15750,1,15750,315.0,315.0,2.0,8
Wintera,buyers,62550,1,62550,1251.0,1251.0,2.0,8
Wintera,buyers,8525,1,8525,170.5,170.5,2.0,7
Xybra,sellers,175,40700,7122500,142450.0,142450.0,2.0,3
Xybra,sellers,4300,40797,175427100,3508542.0,1000000.0,0.5700373545478434,7
Xybra,sellers,800,40798,32638400,652768.0,652768.0,2.0,5
Xybra,sellers,1025,41000,42025000,840500.0,840500.0,2.0,6
Xybra,sellers,325,42775,13901875,278037.5,278037.5,2.0,4
Xybra,sellers,100,42776,4277600,85552.0,85552.0,2.0,2
Xybra,sellers,300,42780,12834000,256680.0,256680.0,2.0,4
Xybra,sellers,175,42790,7488250,149765.0,149765.0,2.0,3
Xybra,sellers,50,43970,2198500,43970.0,43970.0,2.0,0
Xybra,sellers,300,43980,13194000,263880.0,263880.0,2.0,4
Xybra,sellers,200,44000,8800000,176000.0,176000.0,2.0,3
Xybra,buyers,9375,39203,367528125,7350562.5,1000000.0,0.27208802047462355,7
Xybra,buyers,1150,39202,45082300,901646.0,901646.0,2.0,6
Xybra,buyers,50,39201,1960050,39201.0,39201.0,2.0,0
Xybra,buyers,25,38800,970000,19400.0,19400.0,2.0,0
Xybra,buyers,25,38700,967500,19350.0,19350.0,2.0,0
Xybra,buyers,50,38013,1900650,38013.0,38013.0,2.0,0
Xybra,buyers,25,38009,950225,19004.5,19004.5,2.0,0
Xybra,buyers,50,38001,1900050,38001.0,38001.0,2.0,0
Xybra,buyers,25,37909,947725,18954.5,18954.5,2.0,0
Xybra,buyers,150,37902,5685300,113706.0,113706.0,2.0,3
Xybra,buyers,125,37570,4696250,93925.0,93925.0,2.0,3
Xybra,buyers,25,37569,939225,18784.5,18784.5,2.0,0
Xybra,buyers,25,37564,939100,18782.0,18782.0,2.0,0
Xybra,buyers,25,37563,939075,18781.5,18781.5,2.0,0
Xybra,buyers,100,37560,3756000,75120.0,75120.0,2.0,2
Xybra,buyers,50,37560,1878000,37560.0,37560.0,2.0,0
Xybra,buyers,50,37107,1855350,37107.0,37107.0,2.0,0
Xybra,buyers,150,37106,5565900,111318.0,111318.0,2.0,3
Xybra,buyers,100,36403,3640300,72806.0,72806.0,2.0,2
Xybra,buyers,250,36253,9063250,181265.0,181265.0,2.0,4
Xybra,buyers,250,35759,8939750,178795.0,178795.0,2.0,4
Xybra,buyers,25,35322,883050,17661.0,17661.0,2.0,0
Xybra,buyers,75,35135,2635125,52702.5,52702.5,2.0,1
Xybra,buyers,200,33556,6711200,134224.0,134224.0,2.0,3
Xyla,sellers,50,39800,1990000,39800.0,39800.0,2.0,0
Xyla,sellers,19525,39805,777192625,15543852.5,1000000.0,0.1286682307362348,8
Xyla,sellers,6400,39811,254790400,5095808.0,1000000.0,0.39247946547436635,7
Xyla,sellers,525,39844,20918100,418362.0,418362.0,2.0,5
Xyla,sellers,350,39850,13947500,278950.0,278950.0,2.0,5
Xyla,sellers,40025,39886,1596437150,31928743.0,1000000.0,0.06263948442943713,8
Xyla,sellers,75,39887,2991525,59830.5,59830.5,2.0,1
Xyla,sellers,175,40000,7000000,140000.0,140000.0,2.0,3
Xyla,sellers,375,40100,15037500,300750.0,300750.0,2.0,5
Xyla,sellers,350,40497,14173950,283479.0,283479.0,2.0,5
Xyla,sellers,1525,40500,61762500,1235250.0,1000000.0,1.6191054442420563,6
Xyla,sellers,25,40588,1014700,20294.0,20294.0,2.0,0
Xyla,sellers,4275,40589,173517975,3470359.5,1000000.0,0.576309169122104,7
Xyla,sellers,9850,40970,403554500,8071090.0,1000000.0,0.24779800497826193,7
Xyla,sellers,25,40985,1024625,20492.5,20492.5,2.0,0
Xyla,buyers,5325,38239,203622675,4072453.5,1000000.0,0.4911044410942937,7
Xyla,buyers,31125,38238,1190157750,23803155.0,1000000.0,0.08402247517188373,8
Xyla,buyers,25,38234,955850,19117.0,19117.0,2.0,0
Xyla,buyers,150,38225,5733750,114675.0,114675.0,2.0,3
Xyla,buyers,23975,38222,916372450,18327449.0,1000000.0,0.1091259345476831,8
Xyla,buyers,25,38160,954000,19080.0,19080.0,2.0,0
Xyla,buyers,25,38025,950625,19012.5,19012.5,2.0,0
Xyla,buyers,37800,37668,1423850400,28477008.0,1000000.0,0.07023209741697584,8
Xyla,buyers,150,37556,5633400,112668.0,112668.0,2.0,3
Xyla,buyers,75,37520,2814000,56280.0,56280.0,2.0,1
Xyla,buyers,7750,37505,290663750,5813275.0,1000000.0,0.344040149485445,7
Xyla,buyers,25,37050,926250,18525.0,18525.0,2.0,0
Xyla,buyers,75,37010,2775750,55515.0,55515.0,2.0,1
Xyla,buyers,75,36917,2768775,55375.5,55375.5,2.0,1
Xyla,buyers,3000,36900,110700000,2214000.0,1000000.0,0.9033423667570009,6
Xyla,buyers,200,36844,7368800,147376.0,147376.0,2.0,3
Xyla,buyers,100,36533,3653300,73066.0,73066.0,2.0,2
Xyla,buyers,75,36069,2705175,54103.5,54103.5,2.0,1
Xyla,buyers,250,36066,9016500,180330.0,180330.0,2.0,4
Xyla,buyers,375,36057,13521375,270427.5,270427.5,2.0,5
Xyla,buyers,225,36052,8111700,162234.0,162234.0,2.0,4
Xyla,buyers,350,36051,12617850,252357.0,252357.0,2.0,5
Xyla,buyers,375,36008,13503000,270060.0,270060.0,2.0,5
Xyla,buyers,150,36003,5400450,108009.0,108009.0,2.0,3
Xyla,buyers,250,35110,8777500,175550.0,175550.0,2.0,4
Xyla,buyers,25,30000,750000,15000.0,15000.0,2.0,0
Xyla,buyers,500,30000,15000000,300000.0,300000.0,2.0,5
Xyla,buyers,38175,38,1450650,29013.0,29013.0,2.0,8
Xyla,buyers,13875,1,13875,277.5,277.5,2.0,7
Xymera,sellers,1150,41599,47838850,956777.0,956777.0,2.0,6
Xymera,sellers,625,41782,26113750,522275.0,522275.0,2.0,5
Xymera,sellers,1225,41796,51200100,1024002.0,1000000.0,1.9531211853101849,6
Xymera,sellers,25,41888,1047200,20944.0,20944.0,2.0,0
Xymera,sellers,30000,42948,1288440000,25768800.0,1000000.0,0.07761323771382447,8
Xymera,sellers,15000,42950,644250000,12885000.0,1000000.0,0.15521924718665114,8
Xymera,sellers,25,42986,1074650,21493.0,21493.0,2.0,0
Xymera,sellers,25,42990,1074750,21495.0,21495.0,2.0,0
Xymera,buyers,450,39630,17833500,356670.0,356670.0,2.0,5
Xymera,buyers,25,39621,990525,19810.5,19810.5,2.0,0
Xymera,buyers,18775,39620,743865500,14877310.0,1000000.0,0.13443290487326,8
Xymera,buyers,200,39617,7923400,158468.0,158468.0,2.0,3
Xymera,buyers,7450,39616,295139200,5902784.0,1000000.0,0.3388231722522796,7
Xymera,buyers,200,39612,7922400,158448.0,158448.0,2.0,3
Xymera,buyers,75,39602,2970150,59403.0,59403.0,2.0,1
Xymera,buyers,250,39601,9900250,198005.0,198005.0,2.0,4
Xymera,buyers,50,39600,1980000,39600.0,39600.0,2.0,0
Xymera,buyers,50,39410,1970500,39410.0,39410.0,2.0,0
Xymera,buyers,675,39408,26600400,532008.0,532008.0,2.0,5
Xymera,buyers,250,39407,9851750,197035.0,197035.0,2.0,4
Xymera,buyers,100,39406,3940600,78812.0,78812.0,2.0,2
Xymera,buyers,25,39401,985025,19700.5,19700.5,2.0,0
Xymera,buyers,25,39400,985000,19700.0,19700.0,2.0,0
Xymera,buyers,250,39300,9825000,196500.0,196500.0,2.0,4
Xymera,buyers,75,39257,2944275,58885.5,58885.5,2.0,1
Xymera,buyers,60350,39253,2368918550,47378371.0,1000000.0,0.042213355119364485,8
Xymera,buyers,75,39251,2943825,58876.5,58876.5,2.0,1
Xymera,buyers,100,39249,3924900,78498.0,78498.0,2.0,2
Xymera,buyers,63425,39246,2489177550,49783551.0,1000000.0,0.04017391206183745,8
Xymera,buyers,25,39245,981125,19622.5,19622.5,2.0,0
Xymera,buyers,50,39227,1961350,39227.0,39227.0,2.0,0
Xymera,buyers,925,39226,36284050,725681.0,725681.0,2.0,5
Xymera,buyers,250,39221,9805250,196105.0,196105.0,2.0,4
Xymera,buyers,125,39219,4902375,98047.5,98047.5,2.0,3
Xymera,buyers,25,39214,980350,19607.0,19607.0,2.0,0
Xymera,buyers,1175,39202,46062350,921247.0,921247.0,2.0,6
Xymera,buyers,25,39115,977875,19557.5,19557.5,2.0,0
Xymera,buyers,250,39113,9778250,195565.0,195565.0,2.0,4
Xymera,buyers,100,39100,3910000,78200.0,78200.0,2.0,2
Xymera,buyers,1125,38780,43627500,872550.0,872550.0,2.0,6
Xymera,buyers,25,38625,965625,19312.5,19312.5,2.0,0
Xymera,buyers,250,38381,9595250,191905.0,191905.0,2.0,4
Xymera,buyers,25,38361,959025,19180.5,19180.5,2.0,0
Xymera,buyers,25,38356,958900,19178.0,19178.0,2.0,0
Xymera,buyers,50,38312,1915600,38312.0,38312.0,2.0,0
Xymera,buyers,50,37910,1895500,37910.0,37910.0,2.0,0
Xymera,buyers,150,37750,5662500,113250.0,113250.0,2.0,3
Xymera,buyers,550,37520,20636000,412720.0,412720.0,2.0,5
Xymera,buyers,25,36907,922675,18453.5,18453.5,2.0,0
Xymera,buyers,2750,36906,101491500,2029830.0,1000000.0,0.9853041880354513,6
Xymera,buyers,37625,1,37625,752.5,752.5,2.0,8
Xymera,buyers,2175,1,2175,43.5,43.5,2.0,6
Xymera,buyers,61900,1,61900,1238.0,1238.0,2.0,8
Xymera,buyers,100,1,100,2.0,20.0,20.0,2
Yonabra,sellers,12500,43682,546025000,10920500.0,1000000.0,0.1831417975367428,7
Yonabra,sellers,9900,43684,432471600,8649432.0,1000000.0,0.231229056428214,7
Yonabra,sellers,31700,43686,1384846200,27696924.0,1000000.0,0.07221018478441867,8
Yonabra,sellers,5850,43693,255604050,5112081.0,1000000.0,0.3912301076606572,7
Yonabra,sellers,23725,43699,1036758775,20735175.5,1000000.0,0.09645445248341399,8
Yonabra,sellers,7525,44260,333056500,6661130.0,1000000.0,0.30024935709106415,7
Yonabra,sellers,3100,44262,137212200,2744244.0,1000000.0,0.7287981680929246,6
Yonabra,sellers,7525,44266,333101650,6662033.0,1000000.0,0.30020866002915325,7
Yonabra,buyers,7525,42762,321784050,6435681.0,1000000.0,0.310767423059036,7
Yonabra,buyers,12875,42760,550535000,11010700.0,1000000.0,0.18164149418293116,7
Yonabra,buyers,150,42759,6413850,128277.0,128277.0,2.0,3
Yonabra,buyers,59200,42752,2530918400,50618368.0,1000000.0,0.03951134892377407,8
Yonabra,buyers,3200,42740,136768000,2735360.0,1000000.0,0.7311651848385587,6
Yonabra,buyers,6500,42738,277797000,5555940.0,1000000.0,0.3599750897237911,7
Yonabra,buyers,1125,42731,48072375,961447.5,961447.5,2.0,6
Yonabra,buyers,7175,42729,306580575,6131611.5,1000000.0,0.3261785258247363,7
Yonabra,buyers,63800,42720,2725536000,54510720.0,1000000.0,0.036690030878329984,8
Yonabra,buyers,100,42715,4271500,85430.0,85430.0,2.0,2
Yonabra,buyers,6025,42710,257327750,5146555.0,1000000.0,0.38860946788677087,7
Yonabra,buyers,7100,42530,301963000,6039260.0,1000000.0,0.33116640118160173,7
Yonabra,buyers,250,42476,10619000,212380.0,212380.0,2.0,4
Yonabra,buyers,20000,42305,846100000,16922000.0,1000000.0,0.11818933932159319,8
Yonabra,buyers,1700,42027,71445900,1428918.0,1000000.0,1.3996604423766794,6
Yonabra,buyers,3000,42024,126072000,2521440.0,1000000.0,0.7931975379148424,6
Yonabra,buyers,4075,41910,170783250,3415665.0,1000000.0,0.5855375161205797,7
Yonabra,buyers,75,41909,3143175,62863.5,62863.5,2.0,1
Yonabra,buyers,375,41200,15450000,309000.0,309000.0,2.0,5
Yonabra,buyers,11000,41014,451154000,9023080.0,1000000.0,0.2216538033576118,7
Yonabra,buyers,25375,41002,1040425750,20808515.0,1000000.0,0.09611449928070312,8
Yonabra,buyers,21650,13,281450,5629.0,5629.0,2.0,8
Yonabra,buyers,55050,1,55050,1101.0,1101.0,2.0,8
Yonabra,buyers,26350,1,26350,527.0,527.0,2.0,8
Yovera,sellers,11500,40392,464508000,9290160.0,1000000.0,0.21528154520481885,7
Yovera,sellers,7525,40394,303964850,6079297.0,1000000.0,0.32898540735877846,7
Yovera,sellers,2075,40400,83830000,1676600.0,1000000.0,1.1928903733746867,6
Yovera,sellers,2100,40497,85043700,1700874.0,1000000.0,1.1758660547459716,6
Yovera,buyers,6100,38701,236076100,4721522.0,1000000.0,0.4235922230162223,7
Yovera,buyers,43075,38700,1667002500,33340050.0,1000000.0,0.05998791243564421,8
Yovera,buyers,25,38542,963550,19271.0,19271.0,2.0,0
Yovera,buyers,64000,38521,2465344000,49306880.0,1000000.0,0.04056229069857999,8
Yovera,buyers,25,38350,958750,19175.0,19175.0,2.0,0
Yovera,buyers,2925,38301,112030425,2240608.5,1000000.0,0.8926146624901228,6
Yovera,buyers,100,38114,3811400,76228.0,76228.0,2.0,2
Yovera,buyers,250,38030,9507500,190150.0,190150.0,2.0,4
Yovera,buyers,50,38013,1900650,38013.0,38013.0,2.0,0
Yovera,buyers,1225,37864,46383400,927668.0,927668.0,2.0,6
Yovera,buyers,1175,37832,44452600,889052.0,889052.0,2.0,6
Yovera,buyers,100,37825,3782500,75650.0,75650.0,2.0,2
Yovera,buyers,250,37378,9344500,186890.0,186890.0,2.0,4
Yovera,buyers,25,37000,925000,18500.0,18500.0,2.0,0
Yovera,buyers,25,36932,923300,18466.0,18466.0,2.0,0
Yovera,buyers,125,36811,4601375,92027.5,92027.5,2.0,3
Yovera,buyers,25,36660,916500,18330.0,18330.0,2.0,0
Yovera,buyers,250,36650,9162500,183250.0,183250.0,2.0,4
Yovera,buyers,25,36543,913575,18271.5,18271.5,2.0,0
Yovera,buyers,325,36050,11716250,234325.0,234325.0,2.0,4
Yovera,buyers,400,36038,14415200,288304.0,288304.0,2.0,5
Yovera,buyers,250,35780,8945000,178900.0,178900.0,2.0,4
Yovera,buyers,450,35757,16090650,321813.0,321813.0,2.0,5
Yovera,buyers,100,35550,3555000,71100.0,71100.0,2.0,2
Yovera,buyers,25,35221,880525,17610.5,17610.5,2.0,0
Yovera,buyers,53150,37,1966550,39331.0,39331.0,2.0,8
Yovera,buyers,250,1,250,5.0,20.0,8.0,4
Yubra,sellers,125,39300,4912500,98250.0,98250.0,2.0,3
Yubra,sellers,25,39364,984100,19682.0,19682.0,2.0,0
Yubra,sellers,14650,39366,576711900,11534238.0,1000000.0,0.1733968034992862,8
Yubra,sellers,225,39500,8887500,177750.0,177750.0,2.0,4
Yubra,sellers,250,40000,10000000,200000.0,200000.0,2.0,4
Yubra,buyers,2625,37678,98904750,1978095.0,1000000.0,1.0110737856371914,6
Yubra,buyers,100,37677,3767700,75354.0,75354.0,2.0,2
Yubra,buyers,50,37674,1883700,37674.0,37674.0,2.0,0
Yubra,buyers,63850,37673,2405421050,48108421.0,1000000.0,0.041572763321415185,8
Yubra,buyers,3450,37672,129968400,2599368.0,1000000.0,0.7694177969414103,7
Yubra,buyers,25,37671,941775,18835.5,18835.5,2.0,0
Yubra,buyers,100,37669,3766900,75338.0,75338.0,2.0,2
Yubra,buyers,175,37660,6590500,131810.0,131810.0,2.0,3
Yubra,buyers,250,37500,9375000,187500.0,187500.0,2.0,4
Yubra,buyers,275,37000,10175000,203500.0,203500.0,2.0,4
Yubra,buyers,25,36601,915025,18300.5,18300.5,2.0,0
Yubra,buyers,500,36530,18265000,365300.0,365300.0,2.0,5
Yubra,buyers,100,36522,3652200,73044.0,73044.0,2.0,2
Yubra,buyers,250,36520,9130000,182600.0,182600.0,2.0,4
Yubra,buyers,100,36514,3651400,73028.0,73028.0,2.0,2
Yubra,buyers,100,36401,3640100,72802.0,72802.0,2.0,2
Yubra,buyers,650,36300,23595000,471900.0,471900.0,2.0,5
Yubra,buyers,100,36259,3625900,72518.0,72518.0,2.0,2
Yubra,buyers,100,36202,3620200,72404.0,72404.0,2.0,2
Yubra,buyers,100,34701,3470100,69402.0,69402.0,2.0,2
Yubra,buyers,25,50,1250,25.0,25.0,2.0,0
Yubra,buyers,35350,25,883750,17675.0,17675.0,2.0,8
Yubra,buyers,225,5,1125,22.5,22.5,2.0,4
Zuna,sellers,125,49870,6233750,124675.0,124675.0,2.0,3
Zuna,sellers,350,49873,17455550,349111.0,349111.0,2.0,5
Zuna,sellers,500,49900,24950000,499000.0,499000.0,2.0,5
Zuna,sellers,225,49972,11243700,224874.0,224874.0,2.0,4
Zuna,sellers,1475,50000,73750000,1475000.0,1000000.0,1.3559322033898304,6
Zuna,sellers,1650,50200,82830000,1656600.0,1000000.0,1.2072920439454304,6
Zuna,sellers,150,50500,7575000,151500.0,151500.0,2.0,3
Zuna,sellers,150,52839,7925850,158517.0,158517.0,2.0,3
Zuna,sellers,25,52849,1321225,26424.5,26424.5,2.0,0
Zuna,sellers,125,52887,6610875,132217.5,132217.5,2.0,3
Zuna,buyers,25,44667,1116675,22333.5,22333.5,2.0,0
Zuna,buyers,325,44666,14516450,290329.0,290329.0,2.0,4
Zuna,buyers,50,44665,2233250,44665.0,44665.0,2.0,0
Zuna,buyers,500,44663,22331500,446630.0,446630.0,2.0,5
Zuna,buyers,1900,44650,84835000,1696700.0,1000000.0,1.1787587670183297,6
Zuna,buyers,50,44616,2230800,44616.0,44616.0,2.0,0
Zuna,buyers,50,44613,2230650,44613.0,44613.0,2.0,0
Zuna,buyers,50,44612,2230600,44612.0,44612.0,2.0,0
Zuna,buyers,1200,44500,53400000,1068000.0,1000000.0,1.8726591760299627,6
Zuna,buyers,50,43701,2185050,43701.0,43701.0,2.0,0
Zuna,buyers,125,43700,5462500,109250.0,109250.0,2.0,3
Zuna,buyers,25,42301,1057525,21150.5,21150.5,2.0,0
Zuna,buyers,800,42000,33600000,672000.0,672000.0,2.0,5
Zuna,buyers,25,41001,1025025,20500.5,20500.5,2.0,0
Zuna,buyers,25,41000,1025000,20500.0,20500.0,2.0,0
Zuna,buyers,150,40001,6000150,120003.0,120003.0,2.0,3
Zuna,buyers,400,40000,16000000,320000.0,320000.0,2.0,5
