date,n_worlds,basket_log,basket_price,chain_ret,n_pairs,ew_log,ew_price,index_valid,vw_log,vw_price,disp_pct,breadth_up
2026-03-20,61,10.552875399598545,38287.371678032105,0.0015500401125478611,61,10.534199994982673,37578.974907313146,True,10.556718318023124,38434.79000095394,4.63897578829625,0.6065573770491803
2026-03-21,61,10.551205481152792,38223.488244734974,-0.0016699184457498403,61,10.532530076536924,37516.27345167266,True,10.555577478040838,38390.96705804582,4.990047987429967,0.45901639344262296
2026-03-22,61,10.553175303368572,38298.85592714153,0.0019698222157819916,61,10.534499898752706,37590.24667369996,True,10.556218334297458,38415.57803468954,4.760908231234396,0.5573770491803278
2026-03-23,61,10.55448196018782,38348.932097468016,0.001306656819241699,61,10.535806555571947,37639.396329726704,True,10.55971243563365,38550.04073357732,4.791495820342895,0.5245901639344263
2026-03-24,61,10.554467848071356,38348.39091669061,-1.4112116458956873e-05,61,10.535792443455488,37638.86516193023,True,10.559059730760088,38524.88714394282,4.740024634004799,0.5409836065573771
2026-03-25,60,10.556056404675617,38409.35791828971,-5.9656296082503485e-05,60,10.535732787159406,37636.61983362057,True,10.559208253813862,38530.609402760885,4.738469118588606,0.5666666666666667
2026-03-26,61,10.55221823137371,38262.21869972713,-0.0017517352575124139,60,10.533981051901893,37570.74815140289,True,10.557697150089885,38472.429624315984,4.906929272285118,0.39344262295081966
2026-03-27,61,10.55445187565478,38347.77840510749,0.0022336442810694957,61,10.536214696182963,37654.7616313315,True,10.558151444685898,38489.91141182993,4.56986773759036,0.6065573770491803
2026-03-28,61,10.558221936840487,38492.62474424853,0.0037700611857097556,61,10.539984757368673,37796.99032358876,True,10.561386307977955,38614.62261646791,4.639652712836097,0.6065573770491803
2026-03-29,60,10.557255546901562,38455.44382749842,0.0005341481849940285,60,10.540518905553666,37817.18491033909,True,10.56015286382833,38567.02299788197,4.6025333537790525,0.5
2026-03-30,61,10.558832859779217,38516.14795638003,0.00025238807988969825,60,10.540771293633556,37826.73072159926,True,10.5624171530736,38654.44883461636,4.751608686515647,0.5081967213114754
2026-03-31,61,10.560078350406373,38564.14934408792,0.001245490627154043,61,10.54201678426071,37873.87291165272,True,10.56318599573528,38684.17945156294,5.234005525344018,0.6065573770491803
2026-04-01,61,10.559042534657458,38524.224671725635,-0.0010358157489165026,61,10.540980968511795,37834.662868314364,True,10.56322471630569,38685.677354056796,4.972206506132112,0.5573770491803278
2026-04-02,61,10.558889963940542,38518.34745150611,-0.00015257071691246414,61,10.540828397794881,37828.89084700827,True,10.564192152836506,38723.12140099749,4.947909782925887,0.5245901639344263
2026-04-03,61,10.56176852714087,38629.384686193924,0.0028785632003231667,61,10.543706960995204,37937.940578080954,True,10.56492885388874,38751.659275929895,4.647702257631676,0.5573770491803278
2026-04-04,61,10.56342394666346,38693.385483217804,0.0016554195225905522,61,10.545362380517796,38000.79579708506,True,10.567203407017786,38839.90230247333,4.597987554258822,0.5081967213114754
2026-04-05,61,10.560303367343197,38572.82790721978,-0.003120579320258472,61,10.542241801197537,37882.39613341975,True,10.563459026293854,38694.74285668717,4.5512178311971665,0.3770491803278688
2026-04-06,60,10.561109710068076,38603.94336955819,0.0007971247481621961,60,10.543038925945698,37912.60516748208,True,10.564853874899931,38748.753824628024,4.526119693392772,0.55
2026-04-07,61,10.5613100165351,38611.67676356629,0.0019345114654831205,60,10.544973437411182,37986.01852345958,True,10.564851044744547,38748.64415978892,4.653325379940814,0.5245901639344263
